134,27299.700000000023,77,24990.90000000002
146,28127.80000000001,90,22811.800000000007
145,28268.000000000022,90,24445.30000000002
137,25735.900000000023,86,22574.599999999995
146,28335.000000000022,115,24411.4
139,26972.600000000013,80,23036.2
148,28447.000000000033,75,25373.80000000002
135,26570.80000000002,92,23375.300000000014
142,27926.900000000005,97,25757.400000000012
136,27919.700000000023,111,25941.700000000004
140,26462.100000000017,100,27521.800000000032
138,27046.300000000017,115,24265.899999999998
158,29031.000000000033,109,24717.20000000002
145,28648.100000000028,117,27355.000000000025
150,26800.600000000028,102,24214.899999999987
156,29152.700000000004,95,24896.700000000004
146,26564.000000000022,89,23473.000000000007
143,27402.10000000002,86,24358.6
148,27405.70000000003,107,26075.8
142,27349.80000000002,77,22654.000000000007
144,27303.700000000015,78,23501.50000000001
145,31355.3,94,24357.7
154,27292.300000000017,102,25030.300000000007
135,27487.000000000022,91,24035.099999999988
148,28183.80000000003,98,25717.40000000001
146,27556.100000000024,107,24908.10000000001
154,28661.600000000017,94,24465.399999999998
135,26385.400000000027,78,23963.900000000012
147,26885.300000000025,95,24866.800000000003
138,28442.300000000014,72,25903.50000000003
138,27363.20000000002,91,23673.8
152,30385.900000000012,110,22820.799999999996
143,27505.600000000013,106,22997.300000000014
139,27868.200000000015,79,23279.399999999998
129,27270.80000000002,96,24393.50000000001
137,27417.800000000017,100,23933.699999999997
160,28911.600000000013,106,24916.90000000001
149,31062.500000000015,101,26508.900000000023
147,27529.000000000025,61,23103.20000000001
144,27742.300000000017,87,25165.000000000007
144,27367.20000000003,82,24390.500000000022
140,28675.400000000023,100,27275.600000000024
141,28486.900000000012,87,24433.700000000015
148,30237.30000000002,109,27018.800000000017
143,27237.500000000033,107,24194.500000000007
161,30155.600000000028,117,26085.00000000001
141,27925.900000000023,88,23418.400000000012
147,28393.90000000002,91,23390.1
155,28350.70000000001,95,22990.700000000008
164,30890.000000000015,88,25477.000000000007
139,27917.600000000024,91,24982.200000000004
136,28770.600000000028,104,25524.499999999996
133,27013.600000000017,98,24218.600000000017
140,25875.100000000024,112,24464.0
147,26865.400000000023,101,26541.500000000022
142,26640.800000000014,91,25951.50000000001
148,26347.20000000002,92,25383.999999999993
155,27925.500000000025,89,25345.100000000017
132,27143.700000000026,96,27886.60000000004
137,26945.100000000013,88,23468.099999999995
157,26799.300000000017,101,23855.5
141,26868.100000000013,106,24915.800000000014
138,27975.100000000017,100,26794.000000000022
132,28449.600000000028,92,25241.9
140,26969.30000000002,107,23281.7
148,27205.100000000013,123,27932.00000000002
142,28842.10000000002,115,24536.10000000001
139,28761.20000000002,108,25994.400000000016
151,29794.10000000002,106,26584.000000000007
134,26992.90000000003,123,25338.200000000015
144,27056.000000000022,81,23607.700000000026
116,28681.90000000002,82,24111.200000000008
153,27546.400000000016,107,24425.70000000001
146,28332.90000000001,107,25178.000000000015
132,26960.400000000016,124,24625.60000000001
148,28169.100000000024,86,24925.60000000001
151,29050.700000000023,104,26484.799999999996
146,28777.90000000002,112,24175.700000000023
144,26304.00000000002,102,25202.8
151,27371.300000000025,86,26927.20000000002
144,29428.80000000002,128,23932.20000000001
140,26518.90000000002,106,25750.200000000015
136,27983.70000000001,93,24544.900000000016
144,27406.000000000033,93,24442.40000000001
143,28151.300000000014,96,22680.400000000005
150,26474.20000000001,94,24201.20000000001
152,27863.900000000023,83,25666.000000000007
155,28140.40000000002,108,23667.700000000008
157,27658.80000000001,89,25145.300000000003
133,27674.400000000016,96,23011.000000000007
173,29643.60000000002,108,24406.800000000003
139,27606.40000000003,100,24609.899999999994
153,27647.200000000023,139,26421.80000000001
137,27033.400000000012,100,24706.600000000002
152,28824.40000000001,118,28995.20000000004
144,27883.400000000034,104,26554.900000000034
140,26636.100000000024,96,24215.5
133,26978.50000000002,113,26702.30000000004
146,28324.700000000023,83,23717.399999999994
157,26816.20000000001,97,26724.300000000014
148,27714.10000000002,125,23752.7
135,29733.20000000001,98,23522.300000000003
156,27381.10000000003,88,24559.30000000001
148,28259.100000000024,82,24794.00000000002
141,26892.400000000012,116,23442.000000000007
148,28863.000000000015,110,26099.700000000015
159,27967.900000000016,122,23812.000000000004
158,30969.400000000005,100,25105.9
163,27792.90000000002,103,25628.2
148,28589.500000000015,114,24797.0
150,27543.500000000022,130,25700.700000000015
136,28364.40000000003,105,26443.4
152,26852.700000000015,91,25864.100000000017
135,27079.800000000017,89,24641.600000000002
145,27605.600000000013,94,23823.700000000004
144,26135.90000000002,109,23887.300000000007
148,27498.800000000014,120,28474.900000000023
127,26129.200000000026,110,24689.200000000015
145,26682.60000000002,106,24138.799999999992
125,26684.300000000025,105,25789.400000000023
129,27011.00000000001,89,23203.400000000005
131,26087.400000000027,103,23244.100000000013
136,28670.700000000015,111,25743.599999999995
148,27144.100000000024,84,23455.400000000005
130,28681.500000000015,79,24626.500000000007
139,26197.70000000001,105,23663.799999999992
127,25776.40000000003,76,23617.20000000002
142,27057.90000000002,86,24733.39999999999
151,29349.900000000027,90,23583.400000000012
150,27473.400000000027,94,23885.799999999996
121,28007.30000000002,88,26067.200000000015
131,26850.90000000002,100,23806.899999999994
138,26737.60000000003,112,26763.300000000025
132,27138.200000000033,135,28457.300000000017
154,28323.70000000001,85,26790.500000000036
138,27783.100000000028,111,25730.20000000001
144,27468.500000000015,97,26418.00000000002
152,27523.60000000001,99,23427.300000000007
132,28279.600000000024,109,27174.000000000022
157,27554.700000000008,95,22814.200000000004
146,25913.000000000015,94,24888.400000000012
127,27560.20000000003,102,24526.5
132,27425.90000000001,80,23422.80000000001
151,28264.30000000002,96,24194.7
146,28767.300000000014,102,24430.099999999995
147,27830.200000000008,93,26856.300000000017
154,27855.60000000002,107,25053.80000000001
137,27808.800000000007,126,26794.90000000001
153,29245.20000000001,115,25354.50000000001
130,25759.10000000002,124,24160.700000000023
143,27910.700000000008,103,24009.200000000008
130,28370.900000000016,105,24462.800000000017
153,28475.100000000013,99,24247.6
142,26690.300000000025,92,22585.80000000001
140,28017.000000000022,81,24433.099999999995
148,29070.40000000002,100,25117.8
153,28353.800000000017,142,28512.20000000003
149,28267.300000000017,113,25560.900000000012
139,27016.800000000025,122,24323.800000000007
142,27328.200000000015,101,23786.0
149,27551.400000000005,118,26060.800000000025
132,26578.200000000015,79,24214.7
140,27649.70000000002,107,24902.100000000006
140,27169.400000000012,100,24242.800000000014
138,27003.800000000017,109,22797.00000000001
153,26449.30000000003,97,24835.800000000007
132,29536.4,84,24750.800000000007
135,28483.50000000002,106,25371.400000000023
140,31443.800000000014,106,25679.900000000005
147,26795.000000000033,80,24903.900000000005
142,28578.70000000002,75,22998.500000000007
165,26428.00000000002,108,24188.700000000015
151,27253.900000000012,83,24452.80000000001
148,28028.80000000002,113,25075.699999999993
168,27692.400000000005,106,24062.1
150,27302.50000000003,101,27755.400000000023
137,28885.600000000017,113,25620.800000000003
150,27751.300000000017,80,23929.4
132,27779.30000000003,71,24214.80000000002
159,27435.00000000002,71,23759.300000000007
159,29106.700000000008,76,25777.900000000023
156,26880.500000000025,72,24028.700000000008
140,27538.600000000013,76,23872.5
139,28515.200000000026,83,23840.200000000008
139,27407.300000000014,117,25973.20000000001
153,30353.800000000014,96,24827.900000000012
153,28033.700000000015,101,24402.999999999996
134,27678.300000000017,99,25929.200000000023
145,28203.200000000015,93,24969.60000000001
152,29424.500000000025,80,23261.40000000001
153,27707.100000000017,96,24004.0
149,28876.60000000002,101,25615.700000000004
140,28158.100000000006,76,23468.900000000005
136,28329.000000000022,112,26636.700000000023
131,28218.300000000025,90,23614.00000000001
143,28299.900000000027,77,24058.100000000017
141,26511.800000000025,98,23931.50000000001
139,28214.000000000022,92,24774.700000000004
144,27628.20000000002,120,26304.30000000002
137,28026.800000000025,93,24799.300000000007
152,28429.700000000023,120,24497.700000000004
136,27247.800000000025,105,26790.40000000002
162,28971.40000000002,126,26448.600000000024
141,26728.200000000023,96,24583.20000000001
150,26192.700000000023,94,24479.4
152,29224.300000000025,93,26833.800000000032
151,26959.30000000002,102,25118.80000000001
165,27116.700000000023,86,23017.200000000008
141,28119.50000000002,107,25697.500000000004
144,27087.10000000001,92,25824.6
124,28775.400000000027,84,23804.899999999998
154,26212.10000000002,89,23469.0
149,28753.200000000015,115,24619.300000000014
151,27430.700000000023,75,23902.800000000003
128,29460.000000000022,106,24075.7
120,26405.300000000032,95,24444.9
132,28787.000000000025,96,23255.9
151,29098.900000000038,92,22235.40000000001
148,28588.60000000002,117,24534.9
150,30428.600000000024,92,27863.20000000002
139,26424.30000000002,105,25510.800000000007
149,28612.300000000014,131,24726.200000000023
140,28111.400000000016,92,25014.30000000001
152,27579.600000000024,67,23128.70000000001
139,27751.600000000017,78,23968.6
150,28215.50000000003,100,23299.300000000007
138,27671.100000000035,102,24879.30000000001
169,27158.900000000012,125,24982.800000000003
134,28030.000000000022,97,25088.00000000002
145,27254.50000000003,89,23788.200000000008
146,27243.30000000003,143,26762.20000000002
140,26719.400000000012,98,24979.799999999992
151,26907.500000000025,103,24493.500000000004
148,27297.20000000002,106,23155.000000000007
147,26105.30000000003,94,25379.20000000001
145,28107.400000000023,98,25441.600000000002
147,27926.000000000022,77,23355.00000000001
135,27781.400000000016,109,24839.000000000007
147,28172.90000000002,82,24351.10000000002
143,27846.300000000014,88,23027.300000000017
137,26702.10000000003,88,23508.900000000005
149,28771.200000000023,97,23575.6
134,29166.30000000001,67,22923.60000000001
137,27500.400000000034,119,24767.20000000001
149,28000.700000000008,123,24828.6
138,28078.900000000038,108,23356.40000000002
163,30172.700000000008,107,25474.200000000008
151,28391.600000000024,77,23413.100000000017
134,27543.600000000024,86,25413.000000000015
137,28053.100000000024,86,23257.300000000007
151,25828.70000000003,107,23072.10000000001
154,27935.400000000034,91,25419.50000000001
149,28341.800000000017,88,22124.100000000002
134,27436.90000000003,113,24140.900000000012
145,28029.10000000003,91,25293.20000000001
139,26647.400000000016,84,24115.899999999998
142,29261.70000000003,92,24708.899999999998
142,27188.80000000002,94,23859.4
145,28239.60000000002,101,23409.60000000001
147,27753.60000000001,107,25945.0
135,28416.70000000001,92,22900.000000000004
154,26840.500000000015,98,24860.700000000004
137,26876.900000000016,109,25426.600000000017
148,27431.90000000003,100,24690.400000000016
157,28724.30000000002,73,22549.899999999994
152,27720.900000000012,92,23687.900000000005
129,28597.300000000007,84,23630.30000000001
156,27780.900000000016,76,23614.80000000001
140,25085.00000000002,111,26302.00000000001
141,29448.40000000003,80,22569.399999999994
145,26779.400000000023,98,24285.800000000025
143,27776.400000000027,77,26636.29999999999
158,28162.900000000016,105,25689.60000000002
135,27184.000000000022,100,23043.50000000001
137,28343.40000000001,89,24460.90000000001
147,27128.7,87,23475.200000000008
154,26785.80000000003,104,23067.500000000007
164,27458.800000000032,105,25318.900000000012
142,27979.70000000002,112,27001.400000000005
146,27877.000000000015,106,24425.60000000002
145,28215.600000000002,98,23496.899999999994
147,28366.400000000016,112,24624.200000000004
143,26770.300000000017,101,25455.40000000001
152,26976.000000000025,121,25718.900000000016
134,27303.000000000025,96,24649.000000000007
163,28185.200000000033,94,25627.899999999998
139,25751.200000000015,100,27348.50000000002
148,28891.600000000013,77,26925.900000000023
144,27311.400000000012,90,24544.90000000001
152,28502.900000000023,100,23776.200000000004
141,28420.200000000026,116,26167.40000000002
140,27129.000000000015,103,27441.30000000003
164,28406.000000000025,129,27168.90000000001
148,26833.70000000001,107,24390.9
153,28729.40000000001,93,25050.00000000001
144,28391.00000000002,112,28749.60000000003
144,27311.800000000017,109,25126.000000000007
131,26042.700000000023,108,24229.4
139,28458.60000000002,83,24018.000000000004
137,27263.80000000003,114,24936.9
139,26459.20000000002,80,24167.100000000002
155,30619.200000000023,89,23531.00000000002
142,29219.200000000004,85,24059.90000000001
151,29174.60000000001,87,26010.599999999995
147,29989.800000000007,131,26966.40000000001
145,28956.400000000016,113,24119.80000000001
154,27315.400000000012,98,24314.20000000001
142,27230.200000000026,115,23895.200000000004
159,28531.500000000015,102,23863.499999999996
143,28042.80000000001,75,22742.30000000001
128,28649.700000000023,106,24649.900000000005
145,26595.60000000002,109,26204.900000000016
143,29915.900000000012,112,27026.100000000035
158,28759.400000000023,111,24511.899999999998
150,27669.100000000024,102,24938.00000000001
144,27146.100000000017,81,22864.00000000002
132,28578.400000000012,91,23562.20000000001
152,28564.600000000017,102,25054.600000000013
139,28704.00000000002,94,23339.399999999994
148,27900.100000000024,89,23674.300000000003
157,29831.600000000002,100,26692.100000000006
148,27238.100000000017,117,24354.40000000001
138,27675.200000000015,91,23332.4
150,29932.20000000001,83,24385.100000000006
138,27065.400000000012,103,27266.100000000024
144,30066.60000000002,104,25378.90000000001
140,28222.100000000017,114,25366.000000000004
153,28550.500000000022,111,24798.10000000001
139,27969.600000000017,96,23577.100000000002
145,27688.10000000002,90,24374.699999999993
151,26666.300000000017,83,26570.40000000004
137,28266.200000000015,100,24570.199999999997
145,30601.600000000013,86,24836.100000000017
156,27378.80000000002,93,24088.400000000012
155,26973.900000000016,108,25458.50000000001
147,26342.70000000003,106,25047.50000000001
144,27688.10000000003,95,25401.600000000017
142,26972.900000000023,111,25924.70000000002
136,27269.500000000022,134,25818.500000000004
148,28109.900000000027,91,24274.100000000002
161,26563.300000000025,115,26651.700000000033
146,26535.00000000001,75,25279.800000000017
150,26578.800000000025,95,24733.300000000007
133,28070.70000000002,110,24358.500000000007
135,27869.200000000023,85,25890.20000000002
150,27869.30000000002,129,27078.600000000013
147,27449.50000000002,106,24617.800000000014
131,28022.900000000027,113,23339.40000000001
141,26776.50000000002,103,26169.100000000024
151,26889.400000000016,97,24618.300000000014
153,26834.900000000023,127,25054.900000000012
132,28086.70000000001,94,25583.800000000007
148,26744.000000000022,104,24012.899999999998
141,27690.500000000036,119,24899.000000000004
140,27114.600000000017,90,25632.20000000003
138,27556.70000000002,101,24161.400000000005
148,27554.200000000023,122,27224.400000000012
156,27872.60000000001,111,24112.4
136,29097.500000000025,104,23869.799999999996
150,28589.40000000002,115,25605.100000000017
156,28609.800000000017,94,25633.70000000002
140,26836.500000000025,130,24861.60000000001
141,27349.900000000027,84,23765.20000000001
139,26996.600000000024,137,25664.90000000001
136,26826.400000000016,96,25712.900000000023
167,27086.10000000002,127,28107.200000000033
153,28902.80000000003,107,24322.600000000002
147,27585.900000000023,83,23114.9
159,28406.900000000016,111,25557.20000000003
138,28784.20000000002,110,26104.400000000023
122,28323.300000000017,89,22669.20000000001
142,28140.500000000025,89,23107.200000000004
144,28196.100000000028,110,24691.60000000001
141,27507.30000000003,114,26037.700000000008
138,26786.700000000015,95,23462.900000000005
150,27912.80000000002,115,23807.40000000001
143,29421.500000000007,86,26714.400000000012
144,28021.500000000007,103,24039.499999999985
143,27638.100000000024,101,26356.900000000023
154,26880.90000000002,90,25925.00000000002
140,27697.800000000014,95,23698.300000000017
127,26298.700000000015,91,24250.200000000004
141,27839.50000000001,88,25186.80000000002
154,29995.00000000001,95,23340.300000000014
155,28298.700000000023,121,24767.000000000015
144,29086.400000000023,91,24386.200000000004
144,27835.200000000015,88,24018.70000000001
144,26791.100000000017,114,25526.50000000002
154,29341.900000000016,106,26742.900000000045
142,27625.50000000002,73,24567.000000000007
122,27969.00000000001,89,23145.00000000001
135,28454.100000000013,76,26128.50000000002
149,26285.600000000017,84,24648.999999999996
151,29391.300000000007,90,22458.7
140,27103.80000000002,106,25494.700000000023
150,26980.600000000035,82,24793.400000000005
133,28749.90000000002,97,25806.90000000001
147,28398.60000000001,100,23850.100000000013
150,28706.400000000016,106,28736.20000000002
138,29993.6,92,24053.200000000004
140,26691.400000000023,112,25402.600000000006
155,26002.400000000027,96,25360.199999999993
137,28782.900000000012,71,22814.50000000001
152,29342.800000000032,95,25641.200000000008
150,26875.20000000001,96,24227.20000000001
136,27853.600000000017,80,23140.000000000015
141,28193.30000000004,112,27124.300000000025
144,26956.700000000015,85,24050.200000000008
144,30560.70000000001,96,25248.899999999998
139,26939.50000000002,97,25027.200000000008
136,29305.30000000003,108,24066.600000000006
142,26879.800000000014,111,27302.80000000003
155,27710.80000000001,99,25418.700000000026
153,27845.40000000001,85,23628.0
141,27717.40000000001,112,24091.7
131,27663.50000000002,91,23438.600000000017
136,27788.80000000002,88,22753.699999999997
144,28032.300000000014,84,24004.700000000004
147,27292.900000000016,91,24248.199999999993
138,26671.000000000007,86,24403.500000000007
147,28089.500000000025,114,24692.500000000015
139,27221.800000000014,99,27607.000000000025
146,28583.20000000002,105,23959.100000000006
141,28074.100000000013,70,23534.500000000007
141,27989.100000000028,104,25507.100000000035
147,30554.6,116,26496.300000000014
161,26314.300000000017,90,23072.300000000003
148,27116.100000000024,96,23744.40000000001
140,28490.70000000001,89,24950.099999999995
136,26324.30000000001,81,23442.299999999996
145,27780.000000000033,113,25978.900000000023
170,28998.00000000001,98,24616.600000000006
143,28058.800000000017,104,27443.600000000028
136,26814.500000000036,117,25938.4
136,28413.800000000007,126,28740.00000000003
151,28179.10000000002,86,24544.800000000003
146,26488.300000000017,84,24424.900000000012
147,27164.400000000012,106,25088.80000000001
152,28985.900000000016,85,23233.399999999994
144,26921.900000000016,77,24145.60000000001
145,29150.30000000001,74,23210.200000000015
142,26811.80000000004,104,24750.799999999985
144,27893.50000000003,77,24883.800000000017
142,28327.100000000028,109,26073.4
144,26626.000000000022,86,24197.700000000008
145,27302.00000000002,84,23212.4
158,27258.300000000032,66,23757.90000000001
143,27962.800000000025,99,26251.699999999997
141,27981.600000000006,126,27600.20000000002
125,27193.400000000023,113,23212.000000000004
144,26783.000000000025,99,22920.300000000007
133,28913.2,99,24190.00000000001
