19
12
56
84
75
53
63
83
81
70
97
79
48
36
49
37
81
89
160
118
91
104
185
128
97
73
147
90
44
32
42
29
30
32
37
30
37
31
54
43
113
140
155
130
144
149
166
149
161
155
137
127
93
76
24
11
41
35
37
27
21
22
25
20
7
7
5
3
6
4
3
2
