15
13
39
21
26
31
48
39
56
71
81
65
66
92
78
83
76
82
79
73
71
74
62
49
30
33
29
26
33
24
31
31
60
53
28
33
35
49
43
49
62
60
59
70
59
79
62
66
54
41
13
7
